Date,DISTRICT,LAT,LON,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
11-11-2013,Kathmandu,27.7,85.3,0,84.09,6.02,58.79,11.72,2.52,17.6,6.57,11.03,9.08,1.66,2.84,0.51,2.33,1.78,2.41,0.65,1.76
11-12-2013,Kathmandu,27.7,85.3,0,84.12,6.06,57.18,12.26,2.29,17.93,8.68,9.24,9.08,1.4,2.91,0.4,2.51,1.49,2.82,0.58,2.24
11/13/2013,Kathmandu,27.7,85.3,0,84.14,6.02,57.43,12.1,2.29,17.69,8.2,9.49,8.89,1.49,3.13,0.36,2.77,1.59,2.94,0.28,2.66
11/14/2013,Kathmandu,27.7,85.3,0,84.21,6.27,60.69,11.89,2.98,17.25,8.28,8.97,8.8,1.59,3.09,0.64,2.45,1.66,2.59,0.67,1.91
11/15/2013,Kathmandu,27.7,85.3,0,84.33,6.18,57.68,12.46,2.78,17.81,9.15,8.65,9.06,1.65,3.2,0.51,2.69,1.75,2.73,0.4,2.33
11/16/2013,Kathmandu,27.7,85.3,0,84.45,6.39,58.61,12.76,3.16,18.25,9.04,9.21,9.34,1.66,3.1,0.77,2.33,1.82,2.72,0.8,1.92
11/17/2013,Kathmandu,27.7,85.3,0,84.39,6.53,58.84,13.02,3.5,18.67,9.23,9.44,9.52,1.82,3.46,0.88,2.58,2.07,3.21,1.26,1.94
11/18/2013,Kathmandu,27.7,85.3,0,84.34,6.89,62.27,12.94,4.55,18.15,9.81,8.34,9.59,1.55,3.31,0.66,2.66,1.66,2.97,0.93,2.04
11/19/2013,Kathmandu,27.7,85.3,0,84.25,7.21,68.76,12.12,5.65,17.73,8.33,9.39,9.47,1.52,3.45,0.58,2.87,1.55,2.93,0.82,2.11
11/20/2013,Kathmandu,27.7,85.3,0,84.08,7.46,71.65,11.98,6.42,16.85,9.11,7.74,9.41,1.51,3.4,0.14,3.26,1.55,2.83,0.13,2.71
11/21/2013,Kathmandu,27.7,85.3,0,84.11,7.8,75.64,11.83,7.14,17,8.5,8.5,9.53,1.52,3.13,0.53,2.6,1.58,2.66,0.71,1.95
11/22/2013,Kathmandu,27.7,85.3,0,84.24,7.83,76.01,11.83,6.96,16.79,8.9,7.89,9.5,1.5,3.31,0.62,2.7,1.54,2.74,0.92,1.83
11/23/2013,Kathmandu,27.7,85.3,0,84.16,7.84,75.63,11.91,6.94,17.27,8.2,9.07,9.42,1.73,4.03,0.67,3.36,1.9,3.64,0.81,2.82
11/24/2013,Kathmandu,27.7,85.3,0,84.22,7.61,72.28,12.16,6.51,17.44,8.66,8.78,9.57,1.33,3.7,0.34,3.36,1.34,3.33,0.34,2.98
11/25/2013,Kathmandu,27.7,85.3,0,84.04,7.54,68.79,12.75,6.56,17.91,9.55,8.36,9.79,1.29,3.29,0.36,2.93,1.3,2.82,0.42,2.39
11/26/2013,Kathmandu,27.7,85.3,0,83.95,7.68,70.45,12.65,6.71,17.99,9.36,8.63,9.74,1.29,2.96,0.24,2.73,1.31,2.42,0.35,2.07
11/27/2013,Kathmandu,27.7,85.3,0,84.19,8.34,74.03,13.18,7.82,18.39,9.8,8.59,10.56,1.47,3.53,0.49,3.05,1.55,3.1,0.44,2.66
11/28/2013,Kathmandu,27.7,85.3,0,84.45,8.88,76.98,13.59,8.94,18,10.73,7.27,11.4,1.28,3.22,0.18,3.04,1.38,2.72,0.19,2.53
11/29/2013,Kathmandu,27.7,85.3,0,84.34,8.58,76.48,13.14,7.91,17.94,10.32,7.62,10.59,1.71,3.77,0.68,3.09,1.96,3.52,1.05,2.47
11/30/2013,Kathmandu,27.7,85.3,0,84.21,7.31,68.08,12.46,5.71,17.74,9.69,8.05,9.48,1.44,3.32,0.65,2.66,1.57,2.96,0.8,2.16
12-01-2013,Kathmandu,27.7,85.3,0,84.3,6.82,67.14,11.65,4.81,16.83,8.3,8.53,8.73,1.47,3.33,0.57,2.77,1.47,2.85,0.53,2.32
12-02-2013,Kathmandu,27.7,85.3,0,84.35,6.91,66.62,11.97,5.25,17.14,8.82,8.32,8.93,1.34,3.1,0.49,2.61,1.35,2.52,0.48,2.04
12-03-2013,Kathmandu,27.7,85.3,0,84.34,6.28,61.37,11.76,3.48,17,8.24,8.76,8.47,1.49,3.04,0.45,2.59,1.63,2.79,0.51,2.28
12-04-2013,Kathmandu,27.7,85.3,0,84.28,5.04,50.4,11.43,-0.09,17.2,7.89,9.32,7.47,1.45,2.63,0.65,1.97,1.64,2.28,0.95,1.33
12-05-2013,Kathmandu,27.7,85.3,0,84.14,5.67,57.25,11.24,1.67,16.62,8.17,8.45,7.63,1.57,3.26,0.47,2.8,1.74,2.95,0.51,2.43
12-06-2013,Kathmandu,27.7,85.3,0,84.07,6.2,63.35,11.05,3.39,16.75,7.53,9.22,8.04,1.47,3.58,0.36,3.22,1.49,3.09,0.54,2.55
12-07-2013,Kathmandu,27.7,85.3,0,84.14,6.57,65.7,11.38,4.37,16.48,8.33,8.15,8.22,1.42,3.46,0.42,3.05,1.44,2.92,0.52,2.4
12-08-2013,Kathmandu,27.7,85.3,0,84.14,7,69.88,11.39,5.2,16.57,8.5,8.07,8.52,1.46,3.31,0.56,2.75,1.56,2.82,0.69,2.13
12-09-2013,Kathmandu,27.7,85.3,0,83.99,7.07,72.91,10.88,5.4,16.44,7.84,8.59,8.39,1.63,3.6,0.7,2.89,1.78,3.14,0.92,2.22
12-10-2013,Kathmandu,27.7,85.3,0,83.95,7.03,75.26,10.31,5.21,15.64,7.07,8.57,7.94,1.69,4,0.52,3.48,1.88,3.75,0.63,3.12
12-11-2013,Kathmandu,27.7,85.3,0,83.94,6.94,75.27,10.13,5.17,15.57,7.14,8.43,7.77,1.73,3.85,0.63,3.21,1.91,3.5,0.84,2.66
12-12-2013,Kathmandu,27.7,85.3,0,83.8,6.43,73.62,9.3,4.05,14.64,6.3,8.34,6.87,1.64,3.98,0.53,3.45,1.73,3.49,0.63,2.86
12/13/2013,Kathmandu,27.7,85.3,0,83.79,6.22,75.75,8.39,3.38,13.38,5.09,8.29,6.5,1.53,3.75,0.26,3.49,1.6,3.15,0.37,2.78
12/14/2013,Kathmandu,27.7,85.3,0,83.89,5.43,68.68,7.86,0.97,13.78,3.95,9.83,5.48,1.51,3.03,0.23,2.79,1.75,2.9,0.23,2.67
12/15/2013,Kathmandu,27.7,85.3,0,84.12,5.11,60.92,8.76,0,15.01,4.85,10.16,5.28,1.86,3.38,0.7,2.68,2.13,3.21,1.04,2.17
12/16/2013,Kathmandu,27.7,85.3,0,84.22,5.2,60.05,9.26,0.93,15.26,5.57,9.7,5.87,1.48,3.06,0.21,2.85,1.52,2.41,0.27,2.14
12/17/2013,Kathmandu,27.7,85.3,0,84.07,6.31,76.44,8.5,3.89,13.24,5.53,7.71,6.09,1.43,3.98,0.29,3.68,1.45,3.3,0.38,2.92
12/18/2013,Kathmandu,27.7,85.3,0,83.96,6.98,89.29,7.67,5.52,10.72,5.8,4.93,6.38,1.14,2.99,0.13,2.86,1.25,2.7,0.25,2.45
12/19/2013,Kathmandu,27.7,85.3,0.01,84,6.81,88.65,7.44,5.08,11.68,4.53,7.15,6.29,1.44,3.45,0.34,3.11,1.52,3.08,0.35,2.73
12/20/2013,Kathmandu,27.7,85.3,0.03,84.08,6.28,82.37,7.35,3.6,12.4,3.21,9.19,6.21,1.84,3.87,0.45,3.42,2.08,3.57,0.61,2.96
12/21/2013,Kathmandu,27.7,85.3,0,84.33,6.58,81.77,8.17,4.72,12.84,5.22,7.62,6.81,1.25,2.99,0.28,2.71,1.31,2.47,0.37,2.1
12/22/2013,Kathmandu,27.7,85.3,0,84.43,4.81,61.01,7.91,-0.08,14.01,3.71,10.3,5.41,1.77,2.97,0.85,2.12,2.07,2.88,1.17,1.7
12/23/2013,Kathmandu,27.7,85.3,0,84.41,4.96,58.13,9.08,0.15,15.01,5.54,9.47,5.93,1.88,4.03,0.87,3.16,2.19,3.95,1.2,2.75
12/24/2013,Kathmandu,27.7,85.3,0,84.43,5.3,60.02,9.57,1.06,16.19,5.79,10.4,6.46,1.78,3.91,0.8,3.1,2.06,3.71,1.12,2.59
12/25/2013,Kathmandu,27.7,85.3,0,84.38,5.18,59.35,9.41,0.87,15.75,6.18,9.57,6.16,1.72,3.67,0.6,3.07,2.03,3.48,0.99,2.49
12/26/2013,Kathmandu,27.7,85.3,0,84.27,4.5,52.48,9.11,-1.01,15.65,5.57,10.08,5.82,1.78,3.89,0.89,3,2.14,3.88,1.11,2.76
12/27/2013,Kathmandu,27.7,85.3,0,84.22,4.02,46.87,9.12,-2.55,15.22,5.42,9.81,5.89,1.64,3.72,0.56,3.16,1.82,3.54,0.74,2.8
12/28/2013,Kathmandu,27.7,85.3,0,84.2,4.95,60.72,8.36,0.33,13.49,5.47,8.02,5.51,1.7,3.31,0.84,2.47,2.03,3.33,1.25,2.09
12/29/2013,Kathmandu,27.7,85.3,0,84.2,5.18,66.2,7.75,0.67,13.8,3.24,10.55,5.32,2.02,4.18,0.94,3.25,2.29,3.87,1.3,2.57
12/30/2013,Kathmandu,27.7,85.3,0,84.4,4.06,50.9,8.07,-2.29,13.42,4.51,8.91,4.58,1.51,3.49,0.55,2.94,1.61,3.07,0.61,2.46
12/31/2013,Kathmandu,27.7,85.3,0.06,84.45,3.8,45.48,8.79,-3.15,14.93,5.46,9.47,4.73,1.61,3.47,0.53,2.94,1.76,3.07,0.56,2.5
01-01-2014,Kathmandu,27.7,85.3,0.04,84.33,5.91,68.13,9.3,2.76,15.23,5.65,9.58,7.02,2.06,3.99,1.06,2.93,2.52,4.08,1.5,2.57
01-02-2014,Kathmandu,27.7,85.3,0,84.23,5.47,64,9.05,1.62,15.49,5.5,9.98,6.43,1.97,4.19,0.99,3.21,2.3,4.01,1.39,2.62
01-03-2014,Kathmandu,27.7,85.3,0,84.23,4.79,57.59,8.66,-0.26,15.33,4.62,10.71,5.56,1.52,3.7,0.65,3.05,1.59,3.18,0.85,2.33
01-04-2014,Kathmandu,27.7,85.3,0,84.17,4.28,51.85,8.56,-1.76,14.41,5.28,9.13,4.95,1.5,3.6,0.32,3.28,1.63,3.18,0.43,2.75
01-05-2014,Kathmandu,27.7,85.3,0,83.95,4.15,52.54,7.87,-2.19,13.79,4.14,9.65,4.37,1.56,3.37,0.17,3.21,1.85,3.49,0.34,3.15
01-06-2014,Kathmandu,27.7,85.3,0,83.93,4.63,62.71,6.87,-0.95,12.84,3.55,9.29,4.44,1.85,4.35,0.49,3.86,2.06,4.19,0.7,3.49
01-07-2014,Kathmandu,27.7,85.3,0,84.08,4.52,62.94,6.49,-0.53,12.88,2.7,10.17,4.44,1.66,4.04,0.7,3.34,1.87,3.58,0.96,2.63
01-08-2014,Kathmandu,27.7,85.3,0,84.22,3.87,51.44,7.2,-2.4,13.55,3.52,10.03,4.33,1.85,4.33,0.81,3.52,2.05,4.06,1.05,3.01
01-09-2014,Kathmandu,27.7,85.3,0.04,84.17,3.9,48.46,8.16,-2.5,14.53,4.74,9.8,5.43,1.79,3.92,0.73,3.18,2.11,3.87,1.09,2.78
01-10-2014,Kathmandu,27.7,85.3,0.01,84.22,4.8,60.38,8,-0.04,14.25,3.26,10.99,5.98,1.93,3.69,0.32,3.36,2.15,3.41,0.43,2.97
01-11-2014,Kathmandu,27.7,85.3,0.29,84.22,4.58,63.43,6.6,-0.69,13.92,3.02,10.9,4.56,1.91,5.27,0.77,4.5,2.33,5.2,0.98,4.21
01-12-2014,Kathmandu,27.7,85.3,0,84.32,5.39,75.1,6.53,1.14,13.61,0.89,12.72,4.84,2.17,4.79,0.89,3.9,2.44,4.63,1.09,3.54
1/13/2014,Kathmandu,27.7,85.3,0,84.42,5.39,63.92,8.9,1.65,15.16,5.31,9.86,6.24,1.7,4.1,0.35,3.75,1.81,3.63,0.53,3.1
1/14/2014,Kathmandu,27.7,85.3,0,84.3,4.96,58.81,8.87,0.88,15.29,5.61,9.68,6.2,1.79,3.98,0.53,3.44,2,3.64,0.83,2.81
1/15/2014,Kathmandu,27.7,85.3,0,84.34,4.31,51.63,8.75,-1.24,15.03,5.11,9.92,6.26,1.89,4.51,0.92,3.59,2.16,4.14,1.34,2.81
1/16/2014,Kathmandu,27.7,85.3,0,84.36,4.41,53.44,8.58,-0.87,14.77,4.76,10.01,6.26,1.96,4.32,0.67,3.64,2.16,3.93,0.94,2.99
1/17/2014,Kathmandu,27.7,85.3,0.03,84.48,4.2,48.96,9.16,-1.74,15.21,5.32,9.9,6.14,1.5,3.17,0.33,2.84,1.56,2.61,0.43,2.18
1/18/2014,Kathmandu,27.7,85.3,7.8,84.54,4.97,64.56,7.59,0.42,13.17,4.49,8.68,4.87,1.82,3.99,0.66,3.33,2.55,4.76,0.56,4.21
1/19/2014,Kathmandu,27.7,85.3,0.71,84.55,5.14,66.39,7.66,0.77,14.41,2.92,11.48,5.42,2.11,4.09,0.73,3.37,2.28,3.68,0.88,2.8
1/20/2014,Kathmandu,27.7,85.3,0,84.62,4.85,59.37,8.45,-0.2,16.2,1.55,14.65,6.07,2.07,4.06,0.88,3.18,2.14,3.53,1.11,2.42
1/21/2014,Kathmandu,27.7,85.3,0,84.67,4.93,51.58,10.79,0.16,16.99,7.09,9.9,8.2,1.58,3.92,0.48,3.44,1.67,3.55,0.55,3
1/22/2014,Kathmandu,27.7,85.3,0,84.59,5.75,60.88,10.6,2.85,15.92,7.93,7.99,8.71,1.2,2.66,0.2,2.46,1.33,2.51,0.3,2.21
1/23/2014,Kathmandu,27.7,85.3,0,84.48,5.68,59.45,10.75,2.69,16.39,7.4,8.99,8.97,1.84,3.44,0.82,2.62,2.09,3.36,1.24,2.12
1/24/2014,Kathmandu,27.7,85.3,0,84.3,4.93,51.48,10.77,0.24,16.09,8.03,8.06,8.49,1.58,3.19,0.63,2.57,1.85,3.41,0.87,2.54
1/25/2014,Kathmandu,27.7,85.3,0,84.22,4.48,49.76,9.83,-1.33,16.82,5.67,11.15,7.45,2.09,4.54,1.15,3.39,2.35,4.26,1.46,2.8
1/26/2014,Kathmandu,27.7,85.3,0,84.31,4.57,51.13,9.73,-0.7,16.87,5.72,11.15,7.08,2.04,4.59,0.77,3.82,2.29,4.26,1.15,3.11
1/27/2014,Kathmandu,27.7,85.3,0,84.27,4.02,46.89,9.11,-2.43,16.48,4.54,11.94,6.62,2.04,4.21,0.91,3.3,2.27,3.83,1.4,2.43
1/28/2014,Kathmandu,27.7,85.3,0,84.23,4.06,48.46,8.79,-2.38,16.94,1.96,14.98,6.62,1.97,4.07,0.51,3.55,2.01,3.61,0.67,2.94
1/29/2014,Kathmandu,27.7,85.3,0,84.39,4.3,46.84,10.15,-1.4,16.94,6.61,10.32,7.48,1.64,3.79,0.37,3.42,1.73,3.18,0.3,2.88
1/30/2014,Kathmandu,27.7,85.3,0,84.4,3.78,43.47,9.35,-3.46,16.08,5.19,10.89,6.53,1.75,3.17,0.78,2.39,1.84,2.76,0.58,2.19
1/31/2014,Kathmandu,27.7,85.3,0,84.44,3.36,39.48,9.05,-4.61,16.35,4.73,11.62,6.3,2.03,3.97,0.56,3.41,2.08,3.22,0.55,2.67
02-01-2014,Kathmandu,27.7,85.3,0,84.42,3.77,43.08,9.44,-2.99,17.08,4.44,12.64,6.83,2.23,3.8,1.36,2.44,2.46,3.66,1.78,1.88
02-02-2014,Kathmandu,27.7,85.3,0,84.23,4.11,43.79,10.47,-2.17,18.07,5.3,12.78,7.83,2.31,4.46,1.17,3.28,2.64,4.17,1.69,2.48
02-03-2014,Kathmandu,27.7,85.3,0,84,4.47,44.73,11.35,-0.88,18.39,7.42,10.97,9.15,2.16,4.58,0.59,4,2.45,4.44,0.87,3.57
02-04-2014,Kathmandu,27.7,85.3,0,83.72,4.42,43.74,11.49,-0.89,18.18,7.42,10.76,9.32,2.09,4.55,0.8,3.75,2.33,4.2,1.07,3.13
02-05-2014,Kathmandu,27.7,85.3,0,83.77,5.27,53.42,11.13,1.6,17.41,6.99,10.41,9.34,2.14,4.53,0.42,4.11,2.34,4.3,0.44,3.86
02-06-2014,Kathmandu,27.7,85.3,0,83.74,4.92,50.77,10.84,0.58,17.91,5.92,12,9.15,2.47,5.44,1,4.44,2.75,5.22,1.4,3.82
02-07-2014,Kathmandu,27.7,85.3,0,83.82,5.91,59.24,11.28,2.9,17.43,6.97,10.46,9.69,2.15,4.79,0.92,3.87,2.49,5.08,1.19,3.89
02-08-2014,Kathmandu,27.7,85.3,0,83.62,5.17,53.56,10.78,0.76,17.46,5.98,11.48,9.77,2.55,5.12,1.35,3.77,3.18,5.33,2.03,3.31
02-09-2014,Kathmandu,27.7,85.3,0,83.65,4.74,52.54,9.77,-0.23,17.03,4.74,12.29,8.82,2.59,5.27,1.2,4.07,3.06,5.27,1.86,3.42
02-10-2014,Kathmandu,27.7,85.3,0,83.73,3.23,37.46,9.11,-5.29,16.87,3.57,13.3,7.41,2.14,4.39,0.53,3.85,2.37,3.85,0.6,3.25
02-11-2014,Kathmandu,27.7,85.3,0,83.75,3.67,45.29,8.22,-3.21,14.14,4.38,9.76,7.2,1.78,4.56,0.52,4.04,2.05,4.5,0.53,3.97
02-12-2014,Kathmandu,27.7,85.3,0,83.74,3.36,41.56,8.16,-4.36,15.39,3.17,12.22,6.82,2.32,4.77,0.94,3.83,2.54,4.36,1.35,3.01
2/13/2014,Kathmandu,27.7,85.3,0,84.07,3.25,36.42,9.68,-4.75,16.59,4.91,11.68,7.23,1.98,4.53,0.4,4.13,2.02,3.98,0.41,3.56
2/14/2014,Kathmandu,27.7,85.3,5.52,84.07,5.51,68.11,8.22,1.89,13.81,4.43,9.37,7.62,1.66,4.49,0.14,4.34,1.76,3.8,0.36,3.44
2/15/2014,Kathmandu,27.7,85.3,4.18,83.85,6.19,75.16,8.44,3.58,15.05,4.03,11.02,8.97,1.85,5.15,0.3,4.86,2.11,4.77,0.46,4.32
2/16/2014,Kathmandu,27.7,85.3,6.55,83.81,5.33,71.21,7.03,1.15,13.35,2.97,10.37,6.95,2.18,5.37,0.44,4.93,2.5,5.16,0.67,4.49
2/17/2014,Kathmandu,27.7,85.3,0.12,83.85,4.43,58.83,7.15,-1.33,14.29,1.77,12.52,6.01,2.77,6.52,0.73,5.8,3.27,7.04,0.95,6.09
2/18/2014,Kathmandu,27.7,85.3,0.08,84.23,3.36,42.17,8.03,-4.85,16.6,0.12,16.48,6.37,2.22,4.52,0.63,3.89,2.13,3.8,0.87,2.92
2/19/2014,Kathmandu,27.7,85.3,0,84.26,4.03,43.57,10.23,-2.08,16.71,5.79,10.92,7.88,1.82,4.15,0.64,3.51,1.88,3.4,0.83,2.57
2/20/2014,Kathmandu,27.7,85.3,0,84.13,4.22,42.8,11.17,-1.43,17.88,7.17,10.71,9.44,1.97,4.27,0.78,3.49,2.12,3.75,1.03,2.73
2/21/2014,Kathmandu,27.7,85.3,0.02,84.23,3.86,38.07,11.63,-2.76,18.85,7.05,11.8,9.75,2.15,4.49,1.07,3.42,2.43,4.16,1.48,2.68
2/22/2014,Kathmandu,27.7,85.3,0.1,84.36,5.49,56.75,10.92,2.07,16.88,7.83,9.05,10.93,1.48,3.47,0.14,3.33,1.6,3.74,0.03,3.71
2/23/2014,Kathmandu,27.7,85.3,0.08,84.38,5.79,57.88,11.44,2.54,18.34,6.67,11.68,10.79,2.22,4.79,0.74,4.04,2.42,4.34,1.02,3.33
2/24/2014,Kathmandu,27.7,85.3,0,84.36,5.74,56.96,11.56,2.32,18.76,5.69,13.07,10.66,2.41,4.83,0.84,3.99,2.62,4.24,1.31,2.93
2/25/2014,Kathmandu,27.7,85.3,0.01,84.43,5.58,52.79,12.29,2.23,18.57,8.72,9.86,10.67,2,4.44,0.44,4,2.14,3.99,0.53,3.46
2/26/2014,Kathmandu,27.7,85.3,0.83,84.25,5.13,51.9,11.23,1.03,15.13,8.39,6.74,9.23,1.61,3.36,0.61,2.75,1.88,3.31,0.88,2.43
2/27/2014,Kathmandu,27.7,85.3,0.56,84.25,5.76,62.74,10.11,2.7,13.68,8.24,5.45,8.9,1.16,2.22,0.34,1.88,1.33,2.24,0.28,1.96
2/28/2014,Kathmandu,27.7,85.3,0.19,84.19,5.86,62.48,10.43,2.89,15.67,7.44,8.23,9.52,1.38,3.79,0.43,3.36,1.71,3.41,0.43,2.98
03-01-2014,Kathmandu,27.7,85.3,0.94,84.2,6.68,70.18,10.64,4.66,15.92,6.72,9.19,10.9,1.84,3.45,0.07,3.38,2.12,3.58,0.19,3.38
03-02-2014,Kathmandu,27.7,85.3,1,84.14,5.81,60.59,10.76,2.17,17.4,5.9,11.5,10.72,2.03,4.55,0.63,3.92,2.06,4.1,0.57,3.53
03-03-2014,Kathmandu,27.7,85.3,0.07,84.18,5.59,56.48,11.25,1.98,17.85,6.51,11.34,10.47,2.51,5.22,1.06,4.16,2.74,4.78,1.35,3.43
03-04-2014,Kathmandu,27.7,85.3,0,84.23,4.7,46.71,11.49,-0.08,18.21,6.85,11.36,10.41,2.05,4.24,0.82,3.42,2.18,4.02,1.11,2.91
03-05-2014,Kathmandu,27.7,85.3,0,84.16,4.54,45.32,11.44,-0.33,17.53,7.11,10.42,11.05,2.11,5.26,0.21,5.05,2.2,4.69,0.38,4.31
03-06-2014,Kathmandu,27.7,85.3,0,84.12,4.88,49.31,11.24,0.51,17.64,6.37,11.27,10.78,2.45,4.94,0.46,4.48,2.7,4.69,0.94,3.75
03-07-2014,Kathmandu,27.7,85.3,0.34,84.19,4.31,44.41,10.96,-1.05,18.32,5.42,12.9,10.59,2.43,5.03,0.49,4.54,2.6,4.46,0.82,3.64
03-08-2014,Kathmandu,27.7,85.3,0,84.29,4.07,39.12,12.02,-1.82,18.94,7.09,11.84,10.69,2.41,5.18,0.99,4.2,2.49,4.56,1.25,3.31
03-09-2014,Kathmandu,27.7,85.3,0,84.27,4.58,41.66,12.85,-0.19,19.6,8.36,11.24,11.77,2.36,5.09,0.72,4.37,2.38,4.31,0.95,3.35
03-10-2014,Kathmandu,27.7,85.3,0,84.28,4.66,43.46,12.47,-0.09,18.94,7.07,11.87,11.7,2.24,4.11,0.19,3.91,2.37,3.5,0.35,3.15
03-11-2014,Kathmandu,27.7,85.3,0,84.29,4.69,41.89,13.13,-0.04,19.81,7.93,11.89,12.03,2.27,4.67,0.68,3.99,2.43,4.31,0.96,3.36
03-12-2014,Kathmandu,27.7,85.3,0,84.27,4.97,41.13,14.3,0.7,20.93,9.22,11.72,13.23,2.54,5.36,0.92,4.44,2.81,5.19,1.29,3.9
3/13/2014,Kathmandu,27.7,85.3,0,84.19,5.29,42.33,14.82,1.62,22.39,8.34,14.06,14.36,2.64,5.49,0.86,4.63,2.86,4.97,1.32,3.65
3/14/2014,Kathmandu,27.7,85.3,0,84.21,5.45,42.91,15.05,2.2,21.84,10.38,11.46,14.28,2.32,4.95,0.73,4.22,2.34,4.18,0.72,3.46
3/15/2014,Kathmandu,27.7,85.3,0,84.37,4.66,35.38,15.66,0.03,22.9,10.6,12.31,14.4,2.32,5.25,0.79,4.46,2.29,4.39,1.13,3.26
3/16/2014,Kathmandu,27.7,85.3,0,84.42,5.46,40.03,16.2,2.15,23.14,11.17,11.97,15.14,2.45,5.23,0.87,4.36,2.48,4.41,1.03,3.39
3/17/2014,Kathmandu,27.7,85.3,0,84.32,6.68,47.91,16.53,4.97,23.14,11.38,11.76,16.11,2.35,4.86,0.74,4.12,2.35,3.99,0.89,3.11
3/18/2014,Kathmandu,27.7,85.3,0,84.28,7.17,50.02,16.95,6.12,23.62,11.81,11.81,16.97,2.49,5.08,1,4.08,2.67,4.64,1.01,3.63
3/19/2014,Kathmandu,27.7,85.3,0,84.02,6.31,47.08,15.86,4.23,22.24,11.28,10.96,15.91,2.86,5.77,0.69,5.08,3.35,6.16,0.74,5.41
3/20/2014,Kathmandu,27.7,85.3,0.03,83.94,4.83,40.59,14.01,0.4,20.43,8.29,12.13,13.93,2.39,4.67,0.56,4.11,2.46,4.13,0.74,3.38
3/21/2014,Kathmandu,27.7,85.3,2.21,83.92,5.31,44.05,14.21,1.76,20.75,9.43,11.32,13.43,2.48,5.68,0.24,5.44,2.59,5.51,0.45,5.07
3/22/2014,Kathmandu,27.7,85.3,12.3,83.83,6.04,50.27,14.13,3.57,19.75,9,10.75,13.53,2.09,4.89,0.12,4.77,2.24,4.75,0.12,4.63
3/23/2014,Kathmandu,27.7,85.3,0.41,84.04,5.98,50.25,14.01,3.53,20.19,8.08,12.11,13.99,2.28,3.9,0.72,3.18,2.5,3.6,0.89,2.72
3/24/2014,Kathmandu,27.7,85.3,0.54,84.16,5.98,47.19,15.03,3.58,21.09,10.32,10.77,14.64,2.56,5.25,0.96,4.3,2.7,4.83,1.04,3.79
3/25/2014,Kathmandu,27.7,85.3,1.14,84.1,6.21,47.18,15.59,4.07,22.18,9.82,12.35,15.35,2.76,5.22,0.98,4.25,2.97,4.97,1.37,3.6
3/26/2014,Kathmandu,27.7,85.3,0.77,84.03,5.91,41.63,16.77,3.24,24.1,9.58,14.52,16.3,2.75,5.41,0.46,4.96,2.91,4.95,0.43,4.52
3/27/2014,Kathmandu,27.7,85.3,0.04,84.03,6.25,39.61,18.45,4.21,25.58,12.78,12.8,18.04,3.16,6.44,0.82,5.62,3.76,6.81,1.02,5.79
3/28/2014,Kathmandu,27.7,85.3,0,83.91,6.61,39.97,19.18,4.98,26.17,14.22,11.95,18.9,2.78,6.09,0.93,5.16,3.14,6.43,0.86,5.56
3/29/2014,Kathmandu,27.7,85.3,0,83.78,6.3,36.64,19.78,4.25,27.42,13.4,14.02,19.36,3.36,7.38,0.48,6.9,3.94,8.17,0.43,7.74
3/30/2014,Kathmandu,27.7,85.3,0,83.69,5.53,32.95,19.37,2.32,26.78,13.83,12.95,18.71,2.88,6.96,0.41,6.54,3.27,7.53,0.36,7.16
3/31/2014,Kathmandu,27.7,85.3,0,83.67,4.24,28.57,17.43,-1.38,24.23,11.33,12.91,16.93,2.47,5.48,0.56,4.92,2.56,5.02,0.65,4.37
04-01-2014,Kathmandu,27.7,85.3,0,83.66,4.07,28.27,16.96,-1.71,24.26,10.89,13.37,16.46,2.65,5.56,1.13,4.43,2.82,4.93,1.29,3.64
04-02-2014,Kathmandu,27.7,85.3,0,83.73,3.77,26.57,16.73,-2.69,24.02,10.31,13.71,16.06,2.55,4.57,0.52,4.06,2.61,4.11,0.72,3.39
04-03-2014,Kathmandu,27.7,85.3,1.07,83.93,5.06,35.91,16.64,0.91,24.71,10.63,14.07,16.68,2.72,5.29,0.98,4.31,3.17,5.24,0.87,4.37
04-04-2014,Kathmandu,27.7,85.3,0.03,83.97,6.14,39.12,18.36,3.92,25.09,13.27,11.83,18.32,2.34,5.59,0.34,5.25,2.24,4.83,0.28,4.56
04-05-2014,Kathmandu,27.7,85.3,0,83.95,6.72,42.58,18.44,5.26,23.99,13.3,10.68,18.61,2.54,5.28,0.21,5.07,2.5,4.53,0.32,4.21
04-06-2014,Kathmandu,27.7,85.3,0.13,84.09,7.26,45.03,18.78,6.39,25,13.2,11.8,19.09,2.39,4.87,0.24,4.63,2.47,4.27,0.3,3.97
04-07-2014,Kathmandu,27.7,85.3,3.38,84.04,7.96,47.94,19.25,7.59,25.61,13.3,12.32,19.43,2.5,5.42,0.27,5.15,2.64,4.81,0.4,4.41
04-08-2014,Kathmandu,27.7,85.3,4.26,83.88,6.41,37.59,19.66,4.17,27.23,12.3,14.93,19.73,3.1,5.63,0.92,4.71,3.69,5.69,1.36,4.33
